,children,dob_years,education_id,family_status_id,gender,income_type,debt,total_income,purpose,years_employed,lemmas_purpose
16906,0,62.0,1,0,F,пенсионер,0,146800.7,строительство собственной недвижимости,42.72,"['строительство', ' ', 'собственный', ' ', 'недвижимость', '\n']"
16907,0,44.0,1,0,M,компаньон,0,616284.06,покупка жилья для семьи,3.66,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
16908,0,56.0,0,0,F,пенсионер,0,59186.223,строительство собственной недвижимости,42.06,"['строительство', ' ', 'собственный', ' ', 'недвижимость', '\n']"
16909,0,26.0,1,4,M,компаньон,0,183384.0,покупка жилой недвижимости,3.63,"['покупка', ' ', 'жилой', ' ', 'недвижимость', '\n']"
16910,0,26.0,2,0,F,сотрудник,0,111594.555,свой автомобиль,4.25,"['свой', ' ', 'автомобиль', '\n']"
16911,0,51.0,3,0,F,сотрудник,0,130774.11,строительство собственной недвижимости,7.88,"['строительство', ' ', 'собственный', ' ', 'недвижимость', '\n']"
16912,1,30.0,0,0,M,компаньон,0,349728.66,покупка коммерческой недвижимости,0.897,"['покупка', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
16913,0,40.0,1,0,M,компаньон,0,148171.22,операции с жильем,10.79,"['операция', ' ', 'с', ' ', 'жилье', '\n']"
16914,0,67.0,0,0,F,сотрудник,0,115913.516,заняться образованием,12.19,"['заниматься', ' ', 'образование', '\n']"
16915,0,40.0,0,4,F,сотрудник,0,209550.78,свой автомобиль,4.06,"['свой', ' ', 'автомобиль', '\n']"
16916,2,36.0,1,0,M,сотрудник,0,134296.98,покупка коммерческой недвижимости,3.748,"['покупка', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
16917,0,68.0,1,1,F,пенсионер,0,70867.68,сыграть свадьбу,42.62,"['сыграть', ' ', 'свадьба', '\n']"
16918,2,41.0,1,1,F,сотрудник,0,155596.95,на покупку автомобиля,1.556,"['на', ' ', 'покупка', ' ', 'автомобиль', '\n']"
16919,0,66.0,1,2,F,пенсионер,0,149330.73,высшее образование,38.97,"['высокий', ' ', 'образование', '\n']"
16920,0,53.0,0,3,F,компаньон,0,138325.22,покупка коммерческой недвижимости,7.41,"['покупка', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
16921,0,53.0,1,0,F,компаньон,0,145951.98,на покупку своего автомобиля,0.2979,"['на', ' ', 'покупка', ' ', 'свой', ' ', 'автомобиль', '\n']"
16922,0,43.5,0,1,M,компаньон,0,287173.03,сыграть свадьбу,2.373,"['сыграть', ' ', 'свадьба', '\n']"
16923,0,60.0,1,0,F,пенсионер,0,145017.94,покупка жилья для семьи,41.66,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
16924,1,28.0,0,0,F,госслужащий,0,86332.08,покупка жилой недвижимости,1.818,"['покупка', ' ', 'жилой', ' ', 'недвижимость', '\n']"
16925,1,25.0,0,4,F,госслужащий,0,117188.66,образование,6.656,"['образование', '\n']"
16926,1,48.0,0,4,F,компаньон,0,107030.836,покупка жилья для сдачи,3.588,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'сдача', '\n']"
16927,0,67.0,1,0,F,пенсионер,0,108101.21,покупка жилья для сдачи,44.78,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'сдача', '\n']"
16928,0,48.0,0,3,M,компаньон,0,212497.88,на покупку автомобиля,9.65,"['на', ' ', 'покупка', ' ', 'автомобиль', '\n']"
16929,1,43.0,1,0,M,сотрудник,0,99158.305,сделка с подержанным автомобилем,1.576,"['сделка', ' ', 'с', ' ', 'подержанный', ' ', 'автомобиль', '\n']"
16930,0,58.0,1,1,F,компаньон,0,116811.91,заняться высшим образованием,4.258,"['заниматься', ' ', 'высокий', ' ', 'образование', '\n']"
16931,1,39.0,1,0,F,сотрудник,0,137470.92,покупка своего жилья,23.27,"['покупка', ' ', 'свой', ' ', 'жилье', '\n']"
16932,1,34.0,1,0,F,сотрудник,1,104589.266,покупка коммерческой недвижимости,2.006,"['покупка', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
16933,0,53.0,1,1,F,госслужащий,0,145017.94,получение образования,4.465,"['получение', ' ', 'образование', '\n']"
16934,1,29.0,0,1,F,сотрудник,0,84635.58,на проведение свадьбы,10.414,"['на', ' ', 'проведение', ' ', 'свадьба', '\n']"
16935,0,60.0,1,1,F,пенсионер,0,208815.4,на покупку подержанного автомобиля,45.28,"['на', ' ', 'покупка', ' ', 'подержать', ' ', 'автомобиль', '\n']"
16936,0,56.0,1,0,M,сотрудник,1,254796.55,сделка с автомобилем,1.78,"['сделка', ' ', 'с', ' ', 'автомобиль', '\n']"
16937,0,41.0,1,0,F,сотрудник,0,110156.53,сделка с подержанным автомобилем,1.999,"['сделка', ' ', 'с', ' ', 'подержанный', ' ', 'автомобиль', '\n']"
16938,0,27.0,0,4,M,сотрудник,0,654098.44,операции с жильем,8.516,"['операция', ' ', 'с', ' ', 'жилье', '\n']"
16939,0,61.0,1,0,F,пенсионер,0,169431.33,получение дополнительного образования,44.1,"['получение', ' ', 'дополнительный', ' ', 'образование', '\n']"
16940,0,60.0,1,1,F,пенсионер,1,295087.22,свадьба,40.97,"['свадьба', '\n']"
16941,0,58.0,1,1,M,компаньон,0,335325.25,сыграть свадьбу,11.17,"['сыграть', ' ', 'свадьба', '\n']"
16942,0,58.0,1,0,F,пенсионер,0,225564.95,сделка с подержанным автомобилем,42.53,"['сделка', ' ', 'с', ' ', 'подержанный', ' ', 'автомобиль', '\n']"
16943,1,56.0,0,0,M,компаньон,0,135975.88,покупка коммерческой недвижимости,1.431,"['покупка', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
16944,1,30.0,1,0,F,сотрудник,0,159698.69,ремонт жилью,5.246,"['ремонт', ' ', 'жилье', '\n']"
16945,1,43.0,1,1,M,сотрудник,0,128188.97,сыграть свадьбу,0.2654,"['сыграть', ' ', 'свадьба', '\n']"
16946,0,63.0,1,4,F,пенсионер,0,281086.06,получение высшего образования,38.97,"['получение', ' ', 'высокий', ' ', 'образование', '\n']"
16947,1,26.0,0,3,F,сотрудник,0,127264.98,приобретение автомобиля,0.4856,"['приобретение', ' ', 'автомобиль', '\n']"
16948,0,35.0,1,1,F,компаньон,0,76942.97,ремонт жилью,8.18,"['ремонт', ' ', 'жилье', '\n']"
16949,1,37.0,1,0,F,сотрудник,0,85461.11,жилье,13.195,"['жилье', '\n']"
16950,0,51.0,1,0,F,сотрудник,0,255697.53,профильное образование,3.879,"['профильный', ' ', 'образование', '\n']"
16951,0,64.0,1,2,F,пенсионер,0,120314.086,операции со своей недвижимостью,40.6,"['операция', ' ', 'со', ' ', 'свой', ' ', 'недвижимость', '\n']"
16952,2,49.0,1,3,M,сотрудник,1,104473.17,операции со своей недвижимостью,0.9814,"['операция', ' ', 'со', ' ', 'свой', ' ', 'недвижимость', '\n']"
16953,0,49.0,1,4,M,сотрудник,0,193555.6,приобретение автомобиля,12.05,"['приобретение', ' ', 'автомобиль', '\n']"
16954,2,34.0,1,0,F,компаньон,0,338142.72,жилье,0.7583,"['жилье', '\n']"
16955,0,59.0,0,0,F,сотрудник,0,144583.05,на покупку подержанного автомобиля,6.285,"['на', ' ', 'покупка', ' ', 'подержать', ' ', 'автомобиль', '\n']"
16956,0,58.0,1,2,F,сотрудник,0,216328.34,автомобили,5.496,"['автомобиль', '\n']"
16957,0,37.0,1,4,F,сотрудник,0,145017.94,автомобиль,4.465,"['автомобиль', '\n']"
16958,0,44.0,1,1,F,сотрудник,0,203446.17,на проведение свадьбы,4.766,"['на', ' ', 'проведение', ' ', 'свадьба', '\n']"
16959,0,46.0,1,0,F,сотрудник,0,146915.06,операции с коммерческой недвижимостью,0.694,"['операция', ' ', 'с', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
16960,0,55.0,1,2,F,сотрудник,0,145017.94,получение дополнительного образования,4.465,"['получение', ' ', 'дополнительный', ' ', 'образование', '\n']"
16961,3,35.0,1,0,F,сотрудник,0,83311.98,строительство собственной недвижимости,5.52,"['строительство', ' ', 'собственный', ' ', 'недвижимость', '\n']"
16962,0,38.0,0,0,F,сотрудник,0,84608.29,строительство жилой недвижимости,3.648,"['строительство', ' ', 'жилой', ' ', 'недвижимость', '\n']"
16963,0,62.0,1,0,F,пенсионер,0,107869.914,покупка жилья для семьи,43.12,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
16964,1,36.0,1,0,F,сотрудник,0,168426.4,сделка с автомобилем,5.484,"['сделка', ' ', 'с', ' ', 'автомобиль', '\n']"
16965,1,29.0,0,0,F,сотрудник,0,326742.56,строительство жилой недвижимости,0.771,"['строительство', ' ', 'жилой', ' ', 'недвижимость', '\n']"
16966,1,36.0,1,4,F,компаньон,0,85766.66,на покупку автомобиля,9.555,"['на', ' ', 'покупка', ' ', 'автомобиль', '\n']"
16967,0,56.0,1,0,F,сотрудник,0,113285.18,покупка жилья для сдачи,12.77,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'сдача', '\n']"
16968,0,52.0,1,0,F,компаньон,0,351157.47,покупка жилой недвижимости,3.393,"['покупка', ' ', 'жилой', ' ', 'недвижимость', '\n']"
16969,2,38.0,0,0,M,компаньон,1,198479.66,дополнительное образование,1.984,"['дополнительный', ' ', 'образование', '\n']"
16970,0,26.0,1,4,M,сотрудник,1,85776.87,сделка с подержанным автомобилем,0.4604,"['сделка', ' ', 'с', ' ', 'подержанный', ' ', 'автомобиль', '\n']"
16971,1,33.0,1,1,F,компаньон,0,145017.94,свадьба,4.465,"['свадьба', '\n']"
